session,session_type,meeting_no,date,section,item_order,item_text
428,임시회,제1호,2025년 8월 27일(수),의사일정,32,공직선거법 일부개정법률안(고동진 의원 대표발의)(의안번호 2210383)
428,임시회,제1호,2025년 8월 27일(수),의사일정,33,공직선거법 일부개정법률안(이광희 의원 대표발의)(의안번호 2210408)
428,임시회,제1호,2025년 8월 27일(수),의사일정,34,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210415)
428,임시회,제1호,2025년 8월 27일(수),의사일정,35,공직선거법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2210420)
428,임시회,제1호,2025년 8월 27일(수),의사일정,36,공직선거법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2210440)
428,임시회,제1호,2025년 8월 27일(수),의사일정,37,공직선거법 일부개정법률안(박수현 의원 대표발의)(의안번호 2210515)
428,임시회,제1호,2025년 8월 27일(수),의사일정,38,공직선거법 일부개정법률안(김종민 의원 대표발의)(의안번호 2210555)
428,임시회,제1호,2025년 8월 27일(수),의사일정,39,공직선거법 일부개정법률안(이학영 의원 대표발의)(의안번호 2210587)
428,임시회,제1호,2025년 8월 27일(수),의사일정,40,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210626)
428,임시회,제1호,2025년 8월 27일(수),의사일정,41,공직선거법 일부개정법률안(조지연 의원 대표발의)(의안번호 2211024)
428,임시회,제1호,2025년 8월 27일(수),의사일정,42,공직선거법 일부개정법률안(이달희 의원 대표발의)(의안번호 2211103)
428,임시회,제1호,2025년 8월 27일(수),의사일정,43,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2211150)
428,임시회,제1호,2025년 8월 27일(수),의사일정,44,정치자금법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210625)
428,임시회,제1호,2025년 8월 27일(수),의사일정,45,정치자금법 일부개정법률안(김미애 의원 대표발의)(의안번호 2210788)
428,임시회,제1호,2025년 8월 27일(수),의사일정,46,정치자금법 일부개정법률안(주진우 의원 대표발의)(의안번호 2211023)
428,임시회,제1호,2025년 8월 27일(수),의사일정,47,정치자금법 일부개정법률안(김미애 의원 대표발의)(의안번호 2211074)
428,임시회,제1호,2025년 8월 27일(수),의사일정,48,정치자금법 일부개정법률안(김민전 의원 대표발의)(의안번호 2211081)
428,임시회,제1호,2025년 8월 27일(수),의사일정,49,"선거방식의 개선에 관한 청원(박예은 외 50,140인 국민동의로 제출)(청원번호 2200179)"
428,임시회,제1호,2025년 8월 27일(수),의사일정,50,"선거관리위원회에 국제선거 감시단 파견과 화이트해커 투입 요청에 관한 청원(박정애 외 56,651인 국민동의로 제출)(청원번호 2200180)"
428,임시회,제1호,2025년 8월 27일(수),의사일정,51,공무원연금법 일부개정법률안(백선희 의원 대표발의)(의안번호 2210565)
428,임시회,제1호,2025년 8월 27일(수),의사일정,52,공직자윤리법 일부개정법률안(이성윤 의원 대표발의)(의안번호 2210933)
428,임시회,제1호,2025년 8월 27일(수),의사일정,53,공휴일에 관한 법률 일부개정법률안(김재섭 의원 대표발의)(의안번호 2210471)
428,임시회,제1호,2025년 8월 27일(수),의사일정,54,국가공무원법 일부개정법률안(이성권 의원 대표발의)(의안번호 2210371)
428,임시회,제1호,2025년 8월 27일(수),의사일정,55,"경찰·소방공무원으로 20년 이상 장기재직자 퇴직 후 퇴직연금 즉시 지급하도록 공무원연금법 개정 요청에 관한 청원(김길중 외 51,049인 국민동의로 제출)(청원번호 2200181)"
428,임시회,제1호,2025년 8월 27일(수),의사일정,56,도로교통법 일부개정법률안(문대림 의원 대표발의)(의안번호 2210701)
428,임시회,제1호,2025년 8월 27일(수),의사일정,57,자율주행자동차의 도로운행 등에 관한 법률안(양부남 의원 대표발의)(의안번호 2211003)
428,임시회,제1호,2025년 8월 27일(수),의사일정,58,집회 및 시위에 관한 법률 일부개정법률안(김영배 의원 대표발의)(의안번호 2210735)
428,임시회,제1호,2025년 8월 27일(수),의사일정,59,총포·도검·화약류 등의 안전관리에 관한 법률 일부개정법률안(김용태 의원 대표발의)(의안번호 2210655)
428,임시회,제1호,2025년 8월 27일(수),의사일정,60,총포·도검·화약류 등의 안전관리에 관한 법률 일부개정법률안(윤준병 의원 대표발의)(의안번호 2210813)
428,임시회,제1호,2025년 8월 27일(수),의사일정,61,소방시설 설치 및 관리에 관한 법률 일부개정법률안(우재준 의원 대표발의)(의안번호 2210896)
428,임시회,제1호,2025년 8월 27일(수),의사일정,62,초고층 및 지하연계 복합건축물 재난관리에 관한 특별법 일부개정법률안(정부 제출)(의안번호 2210523)
428,임시회,제1호,2025년 8월 27일(수),의사일정,63,2024회계연도 결산(의안번호 2210635)
428,임시회,제1호,2025년 8월 27일(수),의사일정,64,가. 행정안전부
428,임시회,제1호,2025년 8월 27일(수),의사일정,65,나. 중앙선거관리위원회
428,임시회,제1호,2025년 8월 27일(수),의사일정,66,다. 진실·화해를위한과거사정리위원회
428,임시회,제1호,2025년 8월 27일(수),의사일정,67,라. 인사혁신처
428,임시회,제1호,2025년 8월 27일(수),의사일정,68,마. 경찰청
428,임시회,제1호,2025년 8월 27일(수),의사일정,69,바. 소방청
428,임시회,제1호,2025년 8월 27일(수),의사일정,70,2024회계연도 예비비지출 승인의 건(의안번호 2210636)
428,임시회,제1호,2025년 8월 27일(수),의사일정,71,가. 행정안전부
428,임시회,제1호,2025년 8월 27일(수),의사일정,72,나. 10·29이태원참사 특별조사위원회
428,임시회,제1호,2025년 8월 27일(수),의사일정,73,현안 질의
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,1,오송 지하차도 참사 진상규명과 재발방지 대책마련을 위한 국정조사계획서 채택의 건
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,2,공공기록물 관리에 관한 법률 일부개정법률안(한준호 의원 대표발의)(의안번호 2210833)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,3,공유재산 및 물품 관리법 일부개정법률안(위성곤 의원 대표발의)(의안번호 2211097)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,4,국경일에 관한 법률 일부개정법률안(곽상언 의원 대표발의)(의안번호 2210820)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,5,대한민국국기법 일부개정법률안(이기헌 의원 대표발의)(의안번호 2210745)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,6,상훈법 일부개정법률안(임호선 의원 대표발의)(의안번호 2210789)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,7,섬 발전 촉진법 일부개정법률안(서삼석 의원 대표발의)(의안번호 2211009)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,8,온천법 일부개정법률안(권향엽 의원 대표발의)(의안번호 2211000)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,9,울릉도·흑산도 등 국토외곽 먼섬 지원 특별법 일부개정법률안(서삼석 의원 대표발의)(의안번호 2211007)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,10,정부조직법 일부개정법률안(전종덕 의원 대표발의)(의안번호 2210237)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,11,정부조직법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210308)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,12,정부조직법 일부개정법률안(황운하 의원 대표발의)(의안번호 2210320)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,13,정부조직법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2210879)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,14,제주특별자치도 설치 및 국제자유도시 조성을 위한 특별법 일부개정법률안(문대림 의원 대표발의)(의안번호 2210719)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,15,주민등록법 일부개정법률안(임오경 의원 대표발의)(의안번호 2210769)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,16,주민투표법 일부개정법률안(김민전 의원 대표발의)(의안번호 2210966)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,17,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(박지혜 의원 대표발의)(의안번호 2210798)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,18,지방공기업법 일부개정법률안(이성권 의원 대표발의)(의안번호 2210372)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,19,지방공기업법 일부개정법률안(우재준 의원 대표발의)(의안번호 2210843)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,20,지방교부세법 일부개정법률안(박정 의원 대표발의)(의안번호 2210707)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,21,지방세특례제한법 일부개정법률안(윤종오 의원 대표발의)(의안번호 2210244)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,22,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2210435)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,23,지방세특례제한법 일부개정법률안(이만희 의원 대표발의)(의안번호 2211002)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,24,지방자치법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2210575)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,25,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(이원택 의원 대표발의)(의안번호 2210243)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,26,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(문금주 의원 대표발의)(의안번호 2210799)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,27,국립국가폭력트라우마치유센터의 설립 및 운영에 관한 법률 일부개정법률안(백혜련 의원 대표발의)(의안번호 2210395)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,28,지방공무원법 일부개정법률안(이성권 의원 대표발의)(의안번호 2210370)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,29,어린이놀이시설 안전관리법 일부개정법률안(양부남 의원 대표발의)(의안번호 2210881)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,30,어린이놀이시설 안전관리법 일부개정법률안(이달희 의원 대표발의)(의안번호 2210886)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,31,재해구호법 일부개정법률안(권향엽 의원 대표발의)(의안번호 2210231)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,32,공직선거법 일부개정법률안(고동진 의원 대표발의)(의안번호 2210383)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,33,공직선거법 일부개정법률안(이광희 의원 대표발의)(의안번호 2210408)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,34,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210415)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,35,공직선거법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2210420)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,36,공직선거법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2210440)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,37,공직선거법 일부개정법률안(박수현 의원 대표발의)(의안번호 2210515)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,38,공직선거법 일부개정법률안(김종민 의원 대표발의)(의안번호 2210555)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,39,공직선거법 일부개정법률안(이학영 의원 대표발의)(의안번호 2210587)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,40,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210626)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,41,공직선거법 일부개정법률안(조지연 의원 대표발의)(의안번호 2211024)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,42,공직선거법 일부개정법률안(이달희 의원 대표발의)(의안번호 2211103)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,43,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2211150)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,44,정치자금법 일부개정법률안(민형배 의원 대표발의)(의안번호 2210625)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,45,정치자금법 일부개정법률안(김미애 의원 대표발의)(의안번호 2210788)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,46,정치자금법 일부개정법률안(주진우 의원 대표발의)(의안번호 2211023)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,47,정치자금법 일부개정법률안(김미애 의원 대표발의)(의안번호 2211074)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,48,정치자금법 일부개정법률안(김민전 의원 대표발의)(의안번호 2211081)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,49,"선거방식의 개선에 관한 청원(박예은 외 50,140인 국민동의로 제출)(청원번호 2200179)"
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,50,"선거관리위원회에 국제선거 감시단 파견과 화이트해커 투입 요청에 관한 청원(박정애 외 56,651인 국민동의로 제출)(청원번호 2200180)"
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,51,공무원연금법 일부개정법률안(백선희 의원 대표발의)(의안번호 2210565)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,52,공직자윤리법 일부개정법률안(이성윤 의원 대표발의)(의안번호 2210933)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,53,공휴일에 관한 법률 일부개정법률안(김재섭 의원 대표발의)(의안번호 2210471)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,54,국가공무원법 일부개정법률안(이성권 의원 대표발의)(의안번호 2210371)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,55,"경찰·소방공무원으로 20년 이상 장기재직자 퇴직 후 퇴직연금 즉시 지급하도록 공무원연금법 개정 요청에 관한 청원(김길중 외 51,049인 국민동의로 제출)(청원번호 2200181)"
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,56,도로교통법 일부개정법률안(문대림 의원 대표발의)(의안번호 2210701)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,57,자율주행자동차의 도로운행 등에 관한 법률안(양부남 의원 대표발의)(의안번호 2211003)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,58,집회 및 시위에 관한 법률 일부개정법률안(김영배 의원 대표발의)(의안번호 2210735)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,59,총포·도검·화약류 등의 안전관리에 관한 법률 일부개정법률안(김용태 의원 대표발의)(의안번호 2210655)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,60,총포·도검·화약류 등의 안전관리에 관한 법률 일부개정법률안(윤준병 의원 대표발의)(의안번호 2210813)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,61,소방시설 설치 및 관리에 관한 법률 일부개정법률안(우재준 의원 대표발의)(의안번호 2210896)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,62,초고층 및 지하연계 복합건축물 재난관리에 관한 특별법 일부개정법률안(정부 제출)(의안번호 2210523)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,63,2024회계연도 결산(의안번호 2210635)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,64,가. 행정안전부
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,65,나. 중앙선거관리위원회
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,66,다. 진실·화해를위한과거사정리위원회
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,67,라. 인사혁신처
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,68,마. 경찰청
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,69,바. 소방청
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,70,2024회계연도 예비비지출 승인의 건(의안번호 2210636)
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,71,가. 행정안전부
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,72,나. 10·29이태원참사 특별조사위원회
428,임시회,제1호,2025년 8월 27일(수),상정된 안건,73,현안 질의
