session,session_type,meeting_no,date,section,item_order,item_text
422,임시회,제1호,2025년 2월 18일(화),의사일정,41,정부조직법 일부개정법률안(양문석 의원 대표발의)(의안번호 2206905)
422,임시회,제1호,2025년 2월 18일(화),의사일정,42,주민등록법 일부개정법률안(조배숙 의원 대표발의)(의안번호 2205769)
422,임시회,제1호,2025년 2월 18일(화),의사일정,43,주민등록법 일부개정법률안(이연희 의원 대표발의)(의안번호 2206893)
422,임시회,제1호,2025년 2월 18일(화),의사일정,44,주민소환에 관한 법률 일부개정법률안(민형배 의원 대표발의)(의안번호 2205127)
422,임시회,제1호,2025년 2월 18일(화),의사일정,45,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(박정현 의원 대표발의)(의안번호 2206100)
422,임시회,제1호,2025년 2월 18일(화),의사일정,46,주한미군 공여구역주변지역 등 지원 특별법 일부개정법률안(박지혜 의원 대표발의)(의안번호 2206731)
422,임시회,제1호,2025년 2월 18일(화),의사일정,47,지방공기업법 일부개정법률안(이수진 의원 대표발의)(의안번호 2204530)
422,임시회,제1호,2025년 2월 18일(화),의사일정,48,지방공기업법 일부개정법률안(이상식 의원 대표발의)(의안번호 2204635)
422,임시회,제1호,2025년 2월 18일(화),의사일정,49,지방공기업법 일부개정법률안(정부 제출)(의안번호 2205031)
422,임시회,제1호,2025년 2월 18일(화),의사일정,50,지방공기업법 일부개정법률안(정준호 의원 대표발의)(의안번호 2205357)
422,임시회,제1호,2025년 2월 18일(화),의사일정,51,지방공기업법 일부개정법률안(박정현 의원 대표발의)(의안번호 2205646)
422,임시회,제1호,2025년 2월 18일(화),의사일정,52,지방공기업법 일부개정법률안(박희승 의원 대표발의)(의안번호 2207109)
422,임시회,제1호,2025년 2월 18일(화),의사일정,53,지방교부세법 일부개정법률안(문진석 의원 대표발의)(의안번호 2206404)
422,임시회,제1호,2025년 2월 18일(화),의사일정,54,지방세법 일부개정법률안(용혜인 의원 대표발의)(의안번호 2206938)
422,임시회,제1호,2025년 2월 18일(화),의사일정,55,지방세법 일부개정법률안(박정하 의원 대표발의)(의안번호 2206970)
422,임시회,제1호,2025년 2월 18일(화),의사일정,56,지방세특례제한법 일부개정법률안(조인철 의원 대표발의)(의안번호 2206191)
422,임시회,제1호,2025년 2월 18일(화),의사일정,57,지방세특례제한법 일부개정법률안(윤재옥 의원 대표발의)(의안번호 2206270)
422,임시회,제1호,2025년 2월 18일(화),의사일정,58,지방세특례제한법 일부개정법률안(최수진 의원 대표발의)(의안번호 2206486)
422,임시회,제1호,2025년 2월 18일(화),의사일정,59,지방세특례제한법 일부개정법률안(황정아 의원 대표발의)(의안번호 2206576)
422,임시회,제1호,2025년 2월 18일(화),의사일정,60,지방세특례제한법 일부개정법률안(김예지 의원 대표발의)(의안번호 2206827)
422,임시회,제1호,2025년 2월 18일(화),의사일정,61,지방세특례제한법 일부개정법률안(용혜인 의원 대표발의)(의안번호 2206935)
422,임시회,제1호,2025년 2월 18일(화),의사일정,62,지방세특례제한법 일부개정법률안(이병진 의원 대표발의)(의안번호 2206945)
422,임시회,제1호,2025년 2월 18일(화),의사일정,63,지방세특례제한법 일부개정법률안(황정아 의원 대표발의)(의안번호 2206964)
422,임시회,제1호,2025년 2월 18일(화),의사일정,64,지방세특례제한법 일부개정법률안(송재봉 의원 대표발의)(의안번호 2206972)
422,임시회,제1호,2025년 2월 18일(화),의사일정,65,지방세특례제한법 일부개정법률안(황정아 의원 대표발의)(의안번호 2207009)
422,임시회,제1호,2025년 2월 18일(화),의사일정,66,지방자치단체 기금관리기본법 일부개정법률안(이소영 의원 대표발의)(의안번호 2204426)
422,임시회,제1호,2025년 2월 18일(화),의사일정,67,지방자치단체 기금관리기본법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2205060)
422,임시회,제1호,2025년 2월 18일(화),의사일정,68,지방자치단체 기금관리기본법 일부개정법률안(박용갑 의원 대표발의)(의안번호 2206123)
422,임시회,제1호,2025년 2월 18일(화),의사일정,69,지방자치단체 기금관리기본법 일부개정법률안(허영 의원 대표발의)(의안번호 2206538)
422,임시회,제1호,2025년 2월 18일(화),의사일정,70,지방자치단체 보조금 관리에 관한 법률 일부개정법률안(송재봉 의원 대표발의)(의안번호 2206233)
422,임시회,제1호,2025년 2월 18일(화),의사일정,71,지방자치단체 출자·출연 기관의 운영에 관한 법률 일부개정법률안(정부 제출)(의안번호 2205033)
422,임시회,제1호,2025년 2월 18일(화),의사일정,72,지방자치단체 출자·출연 기관의 운영에 관한 법률 일부개정법률안(박정현 의원 대표발의)(의안번호 2205652)
422,임시회,제1호,2025년 2월 18일(화),의사일정,73,지방자치단체 출자·출연 기관의 운영에 관한 법률 일부개정법률안(박희승 의원 대표발의)(의안번호 2207105)
422,임시회,제1호,2025년 2월 18일(화),의사일정,74,지방자치단체출연 연구원의 설립 및 운영에 관한 법률 일부개정법률안(김성원 의원 대표발의)(의안번호 2205942)
422,임시회,제1호,2025년 2월 18일(화),의사일정,75,지방자치법 일부개정법률안(송재봉 의원 대표발의)(의안번호 2204445)
422,임시회,제1호,2025년 2월 18일(화),의사일정,76,지방자치법 일부개정법률안(박정현 의원 대표발의)(의안번호 2204998)
422,임시회,제1호,2025년 2월 18일(화),의사일정,77,지방자치법 일부개정법률안(김성원 의원 대표발의)(의안번호 2205941)
422,임시회,제1호,2025년 2월 18일(화),의사일정,78,지방자치법 일부개정법률안(강훈식 의원 대표발의)(의안번호 2206883)
422,임시회,제1호,2025년 2월 18일(화),의사일정,79,지방자치법 일부개정법률안(임미애 의원 대표발의)(의안번호 2207003)
422,임시회,제1호,2025년 2월 18일(화),의사일정,80,지방자치법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2207036)
422,임시회,제1호,2025년 2월 18일(화),의사일정,81,지방자치분권 및 지역균형발전에 관한 특별법 일부개정법률안(김종양 의원 대표발의)(의안번호 2205242)
422,임시회,제1호,2025년 2월 18일(화),의사일정,82,지방자치분권 및 지역균형발전에 관한 특별법 일부개정법률안(송기헌 의원·박정하 의원 대표발의)(의안번호 2205480)
422,임시회,제1호,2025년 2월 18일(화),의사일정,83,지방재정법 일부개정법률안(이소영 의원 대표발의)(의안번호 2204425)
422,임시회,제1호,2025년 2월 18일(화),의사일정,84,지방재정법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2205058)
422,임시회,제1호,2025년 2월 18일(화),의사일정,85,지방재정법 일부개정법률안(이달희 의원 대표발의)(의안번호 2205894)
422,임시회,제1호,2025년 2월 18일(화),의사일정,86,지방재정법 일부개정법률안(박용갑 의원 대표발의)(의안번호 2206124)
422,임시회,제1호,2025년 2월 18일(화),의사일정,87,지방재정법 일부개정법률안(허영 의원 대표발의)(의안번호 2206540)
422,임시회,제1호,2025년 2월 18일(화),의사일정,88,지방회계법 일부개정법률안(이소영 의원 대표발의)(의안번호 2204424)
422,임시회,제1호,2025년 2월 18일(화),의사일정,89,지방회계법 일부개정법률안(최보윤 의원 대표발의)(의안번호 2205059)
422,임시회,제1호,2025년 2월 18일(화),의사일정,90,지방회계법 일부개정법률안(박용갑 의원 대표발의)(의안번호 2206121)
422,임시회,제1호,2025년 2월 18일(화),의사일정,91,지방회계법 일부개정법률안(허영 의원 대표발의)(의안번호 2206537)
422,임시회,제1호,2025년 2월 18일(화),의사일정,92,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(이수진 의원 대표발의)(의안번호 2205490)
422,임시회,제1호,2025년 2월 18일(화),의사일정,93,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(위성곤 의원 대표발의)(의안번호 2206373)
422,임시회,제1호,2025년 2월 18일(화),의사일정,94,지역사랑상품권 이용 활성화에 관한 법률 일부개정법률안(박희승 의원 대표발의)(의안번호 2207106)
422,임시회,제1호,2025년 2월 18일(화),의사일정,95,행정사무의 민간위탁에 관한 법률안(정부 제출)(의안번호 2207018)
422,임시회,제1호,2025년 2월 18일(화),의사일정,96,5·18민주화운동 관련자 보상 등에 관한 법률 일부개정법률안(추미애 의원 대표발의)(의안번호 2205561)
422,임시회,제1호,2025년 2월 18일(화),의사일정,97,5·18민주화운동 관련자 보상 등에 관한 법률 일부개정법률안(민형배 의원 대표발의)(의안번호 2205760)
422,임시회,제1호,2025년 2월 18일(화),의사일정,98,5·18민주화운동 관련자 보상 등에 관한 법률 일부개정법률안(양부남 의원 대표발의)(의안번호 2205984)
422,임시회,제1호,2025년 2월 18일(화),의사일정,99,거창사건등 관련자의 명예회복에 관한 특별조치법 일부개정법률안(신성범 의원 대표발의)(의안번호 2205209)
422,임시회,제1호,2025년 2월 18일(화),의사일정,100,부마민주항쟁 관련자의 명예회복 및 보상 등에 관한 법률 일부개정법률안(전재수 의원 대표발의)(의안번호 2205132)
422,임시회,제1호,2025년 2월 18일(화),의사일정,101,대일항쟁기 강제동원 피해조사 및 국외강제동원 희생자 등 지원에 관한 특별법 일부개정법률안(한정애 의원 대표발의)(의안번호 2204642)
422,임시회,제1호,2025년 2월 18일(화),의사일정,102,선감학원 인권유린 사건의 진상규명 및 피해자 지원에 관한 법률안(이재강 의원·용혜인 의원·이성권 의원 대표발의)(의안번호 2206944)
422,임시회,제1호,2025년 2월 18일(화),의사일정,103,여수·순천 10·19사건 진상규명 및 희생자 명예회복에 관한 특별법 일부개정법률안(조계원 의원 대표발의)(의안번호 2206101)
422,임시회,제1호,2025년 2월 18일(화),의사일정,104,일본 제국주의 상징물 등의 설치 및 사용 금지에 관한 법률안(조국 의원 대표발의)(의안번호 2204900)
422,임시회,제1호,2025년 2월 18일(화),의사일정,105,일제 강제동원 피해자 명예회복 및 지원에 관한 특별법안(윤상현 의원 대표발의)(의안번호 2206114)
422,임시회,제1호,2025년 2월 18일(화),의사일정,106,"전두환을 찬양하는 공원 폐지 및 관련 법률 제정 요청에 관한 청원(고동의 외 63,617인 국민동의로 제출)(청원번호 2200063)"
422,임시회,제1호,2025년 2월 18일(화),의사일정,107,지방공무원법 일부개정법률안(한병도 의원 대표발의)(의안번호 2206086)
422,임시회,제1호,2025년 2월 18일(화),의사일정,108,지방공무원법 일부개정법률안(우재준 의원 대표발의)(의안번호 2206854)
422,임시회,제1호,2025년 2월 18일(화),의사일정,109,지방공무원법 일부개정법률안(정부 제출)(의안번호 2206990)
422,임시회,제1호,2025년 2월 18일(화),의사일정,110,급경사지 재해예방에 관한 법률 일부개정법률안(정부 제출)(의안번호 2206465)
422,임시회,제1호,2025년 2월 18일(화),의사일정,111,민방위기본법 일부개정법률안(이헌승 의원 대표발의)(의안번호 2204850)
422,임시회,제1호,2025년 2월 18일(화),의사일정,112,민방위기본법 일부개정법률안(정부 제출)(의안번호 2205546)
422,임시회,제1호,2025년 2월 18일(화),의사일정,113,보행안전 및 편의증진에 관한 법률 일부개정법률안(이재관 의원 대표발의)(의안번호 2205800)
422,임시회,제1호,2025년 2월 18일(화),의사일정,114,승강기 안전관리법 일부개정법률안(정부 제출)(의안번호 2206466)
422,임시회,제1호,2025년 2월 18일(화),의사일정,115,자연재해대책법 일부개정법률안(이해식 의원 대표발의)(의안번호 2206376)
422,임시회,제1호,2025년 2월 18일(화),의사일정,116,자연재해대책법 일부개정법률안(정부 제출)(의안번호 2206468)
422,임시회,제1호,2025년 2월 18일(화),의사일정,117,재난 및 안전관리 기본법 일부개정법률안(박상웅 의원 대표발의)(의안번호 2205589)
422,임시회,제1호,2025년 2월 18일(화),의사일정,118,재난 및 안전관리 기본법 일부개정법률안(배준영 의원 대표발의)(의안번호 2205848)
422,임시회,제1호,2025년 2월 18일(화),의사일정,119,재난 및 안전관리 기본법 일부개정법률안(정부 제출)(의안번호 2205889)
422,임시회,제1호,2025년 2월 18일(화),의사일정,120,재난 및 안전관리 기본법 일부개정법률안(박정 의원 대표발의)(의안번호 2206224)
422,임시회,제1호,2025년 2월 18일(화),의사일정,121,재난 및 안전관리 기본법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2206361)
422,임시회,제1호,2025년 2월 18일(화),의사일정,122,재난 및 안전관리 기본법 일부개정법률안(안호영 의원 대표발의)(의안번호 2206439)
422,임시회,제1호,2025년 2월 18일(화),의사일정,123,재난 및 안전관리 기본법 일부개정법률안(허영 의원 대표발의)(의안번호 2206443)
422,임시회,제1호,2025년 2월 18일(화),의사일정,124,재난 및 안전관리 기본법 일부개정법률안(이종배 의원 대표발의)(의안번호 2206713)
422,임시회,제1호,2025년 2월 18일(화),의사일정,125,재해경감을 위한 기업의 자율활동 지원에 관한 법률 일부개정법률안(정부 제출)(의안번호 2206455)
422,임시회,제1호,2025년 2월 18일(화),의사일정,126,재해영향평가법안(김종양 의원 대표발의)(의안번호 2207108)
422,임시회,제1호,2025년 2월 18일(화),의사일정,127,지진·화산재해대책법 일부개정법률안(김기현 의원 대표발의)(의안번호 2205276)
422,임시회,제1호,2025년 2월 18일(화),의사일정,128,공공단체등 위탁선거에 관한 법률 일부개정법률안(이강일 의원 대표발의)(의안번호 2205594)
422,임시회,제1호,2025년 2월 18일(화),의사일정,129,공직선거법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2204449)
422,임시회,제1호,2025년 2월 18일(화),의사일정,130,공직선거법 일부개정법률안(김예지 의원 대표발의)(의안번호 2204454)
422,임시회,제1호,2025년 2월 18일(화),의사일정,131,공직선거법 일부개정법률안(정동영 의원 대표발의)(의안번호 2204461)
422,임시회,제1호,2025년 2월 18일(화),의사일정,132,공직선거법 일부개정법률안(이정문 의원 대표발의)(의안번호 2204487)
422,임시회,제1호,2025년 2월 18일(화),의사일정,133,공직선거법 일부개정법률안(이훈기 의원 대표발의)(의안번호 2204536)
422,임시회,제1호,2025년 2월 18일(화),의사일정,134,공직선거법 일부개정법률안(박정훈 의원 대표발의)(의안번호 2204761)
422,임시회,제1호,2025년 2월 18일(화),의사일정,135,공직선거법 일부개정법률안(정춘생 의원 대표발의)(의안번호 2204994)
422,임시회,제1호,2025년 2월 18일(화),의사일정,136,공직선거법 일부개정법률안(박민규 의원 대표발의)(의안번호 2205439)
422,임시회,제1호,2025년 2월 18일(화),의사일정,137,공직선거법 일부개정법률안(박희승 의원 대표발의)(의안번호 2205554)
422,임시회,제1호,2025년 2월 18일(화),의사일정,138,공직선거법 일부개정법률안(박희승 의원 대표발의)(의안번호 2205625)
422,임시회,제1호,2025년 2월 18일(화),의사일정,139,공직선거법 일부개정법률안(조은희 의원 대표발의)(의안번호 2205626)
422,임시회,제1호,2025년 2월 18일(화),의사일정,140,공직선거법 일부개정법률안(정희용 의원 대표발의)(의안번호 2205718)
422,임시회,제1호,2025년 2월 18일(화),의사일정,141,공직선거법 일부개정법률안(이해민 의원 대표발의)(의안번호 2205738)
422,임시회,제1호,2025년 2월 18일(화),의사일정,142,공직선거법 일부개정법률안(박수영 의원 대표발의)(의안번호 2205745)
422,임시회,제1호,2025년 2월 18일(화),의사일정,143,공직선거법 일부개정법률안(주진우 의원 대표발의)(의안번호 2205961)
422,임시회,제1호,2025년 2월 18일(화),의사일정,144,공직선거법 일부개정법률안(박주민 의원 대표발의)(의안번호 2205983)
422,임시회,제1호,2025년 2월 18일(화),의사일정,145,공직선거법 일부개정법률안(주철현 의원 대표발의)(의안번호 2206007)
422,임시회,제1호,2025년 2월 18일(화),의사일정,146,공직선거법 일부개정법률안(주호영 의원 대표발의)(의안번호 2206050)
422,임시회,제1호,2025년 2월 18일(화),의사일정,147,공직선거법 일부개정법률안(한병도 의원 대표발의)(의안번호 2206084)
422,임시회,제1호,2025년 2월 18일(화),의사일정,148,공직선거법 일부개정법률안(한병도 의원 대표발의)(의안번호 2206116)
422,임시회,제1호,2025년 2월 18일(화),의사일정,149,공직선거법 일부개정법률안(정성국 의원 대표발의)(의안번호 2206154)
422,임시회,제1호,2025년 2월 18일(화),의사일정,150,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2206536)
422,임시회,제1호,2025년 2월 18일(화),의사일정,151,공직선거법 일부개정법률안(민형배 의원 대표발의)(의안번호 2206641)
422,임시회,제1호,2025년 2월 18일(화),의사일정,152,공직선거법 일부개정법률안(주진우 의원 대표발의)(의안번호 2206652)
422,임시회,제1호,2025년 2월 18일(화),의사일정,153,공직선거법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2206828)
422,임시회,제1호,2025년 2월 18일(화),의사일정,154,공직선거법 일부개정법률안(김승수 의원 대표발의)(의안번호 2206848)
422,임시회,제1호,2025년 2월 18일(화),의사일정,155,국민소환에 관한 법률안(박주민 의원 대표발의)(의안번호 2206513)
422,임시회,제1호,2025년 2월 18일(화),의사일정,156,국회의원의 국민소환에 관한 법률안(전진숙 의원 대표발의)(의안번호 2206483)
422,임시회,제1호,2025년 2월 18일(화),의사일정,157,국회의원의 시민소환에 관한 법률안(민형배 의원 대표발의)(의안번호 2206665)
422,임시회,제1호,2025년 2월 18일(화),의사일정,158,선거관리위원회법 일부개정법률안(김민전 의원 대표발의)(의안번호 2204502)
422,임시회,제1호,2025년 2월 18일(화),의사일정,159,선거관리위원회법 일부개정법률안(한병도 의원 대표발의)(의안번호 2206297)
422,임시회,제1호,2025년 2월 18일(화),의사일정,160,선거관리위원회법 일부개정법률안(이종배 의원 대표발의)(의안번호 2206852)
422,임시회,제1호,2025년 2월 18일(화),의사일정,161,정당법 일부개정법률안(정을호 의원 대표발의)(의안번호 2205043)
422,임시회,제1호,2025년 2월 18일(화),의사일정,162,정당법 일부개정법률안(민형배 의원 대표발의)(의안번호 2206673)
422,임시회,제1호,2025년 2월 18일(화),의사일정,163,정당법 일부개정법률안(우재준 의원 대표발의)(의안번호 2206858)
422,임시회,제1호,2025년 2월 18일(화),의사일정,164,정치자금법 일부개정법률안(조은희 의원 대표발의)(의안번호 2205622)
422,임시회,제1호,2025년 2월 18일(화),의사일정,165,정치자금법 일부개정법률안(이광희 의원 대표발의)(의안번호 2206352)
422,임시회,제1호,2025년 2월 18일(화),의사일정,166,정치자금법 일부개정법률안(이광희 의원 대표발의)(의안번호 2206386)
422,임시회,제1호,2025년 2월 18일(화),의사일정,167,진실·화해를 위한 과거사정리 기본법 일부개정법률안(한병도 의원 대표발의)(의안번호 2206350)
422,임시회,제1호,2025년 2월 18일(화),의사일정,168,진실·화해를 위한 과거사정리 기본법 일부개정법률안(임미애 의원 대표발의)(의안번호 2206535)
422,임시회,제1호,2025년 2월 18일(화),의사일정,169,진실·화해를 위한 과거사정리 기본법 일부개정법률안(정준호 의원 대표발의)(의안번호 2206649)
422,임시회,제1호,2025년 2월 18일(화),의사일정,170,진실·화해를 위한 과거사정리 기본법 일부개정법률안(이개호 의원 대표발의)(의안번호 2206737)
422,임시회,제1호,2025년 2월 18일(화),의사일정,171,공무원 인재개발법 일부개정법률안(모경종 의원 대표발의)(의안번호 2206952)
422,임시회,제1호,2025년 2월 18일(화),의사일정,172,공무원 재해보상법 일부개정법률안(김소희 의원 대표발의)(의안번호 2204659)
422,임시회,제1호,2025년 2월 18일(화),의사일정,173,공무원 재해보상법 일부개정법률안(정부 제출)(의안번호 2205048)
422,임시회,제1호,2025년 2월 18일(화),의사일정,174,공무원 재해보상법 일부개정법률안(이재정 의원 대표발의)(의안번호 2206063)
422,임시회,제1호,2025년 2월 18일(화),의사일정,175,공직자윤리법 일부개정법률안(김영진 의원 대표발의)(의안번호 2204954)
422,임시회,제1호,2025년 2월 18일(화),의사일정,176,공직자윤리법 일부개정법률안(한민수 의원 대표발의)(의안번호 2205232)
422,임시회,제1호,2025년 2월 18일(화),의사일정,177,공직자윤리법 일부개정법률안(박선원 의원 대표발의)(의안번호 2205805)
422,임시회,제1호,2025년 2월 18일(화),의사일정,178,공직자윤리법 일부개정법률안(김영배 의원 대표발의)(의안번호 2205864)
422,임시회,제1호,2025년 2월 18일(화),의사일정,179,공직자윤리법 일부개정법률안(이인영 의원 대표발의)(의안번호 2206082)
422,임시회,제1호,2025년 2월 18일(화),의사일정,180,공휴일에 관한 법률 일부개정법률안(윤상현 의원 대표발의)(의안번호 2205720)
422,임시회,제1호,2025년 2월 18일(화),의사일정,181,국가공무원법 일부개정법률안(한병도 의원 대표발의)(의안번호 2206085)
422,임시회,제1호,2025년 2월 18일(화),의사일정,182,국가공무원법 일부개정법률안(윤준병 의원 대표발의)(의안번호 2206298)
422,임시회,제1호,2025년 2월 18일(화),의사일정,183,국가공무원법 일부개정법률안(장철민 의원 대표발의)(의안번호 2206388)
422,임시회,제1호,2025년 2월 18일(화),의사일정,184,국가공무원법 일부개정법률안(윤호중 의원 대표발의)(의안번호 2206410)
422,임시회,제1호,2025년 2월 18일(화),의사일정,185,국가공무원법 일부개정법률안(박용갑 의원 대표발의)(의안번호 2206447)
422,임시회,제1호,2025년 2월 18일(화),의사일정,186,국가공무원법 일부개정법률안(김태년 의원 대표발의)(의안번호 2206479)
422,임시회,제1호,2025년 2월 18일(화),의사일정,187,국가공무원법 일부개정법률안(김재원 의원 대표발의)(의안번호 2206674)
422,임시회,제1호,2025년 2월 18일(화),의사일정,188,국가공무원법 일부개정법률안(우재준 의원 대표발의)(의안번호 2206857)
422,임시회,제1호,2025년 2월 18일(화),의사일정,189,국가공무원법 일부개정법률안(정부 제출)(의안번호 2206988)
422,임시회,제1호,2025년 2월 18일(화),의사일정,190,국가공무원법 일부개정법률안(용혜인 의원 대표발의)(의안번호 2207014)
422,임시회,제1호,2025년 2월 18일(화),의사일정,191,국가공무원법 일부개정법률안(서영교 의원 대표발의)(의안번호 2207015)
422,임시회,제1호,2025년 2월 18일(화),의사일정,192,국가공무원법 일부개정법률안(민형배 의원 대표발의)(의안번호 2207041)
422,임시회,제1호,2025년 2월 18일(화),의사일정,193,경범죄 처벌법 일부개정법률안(민형배 의원 대표발의)(의안번호 2206183)
422,임시회,제1호,2025년 2월 18일(화),의사일정,194,경비업법 일부개정법률안(김선교 의원 대표발의)(의안번호 2204863)
422,임시회,제1호,2025년 2월 18일(화),의사일정,195,경비업법 일부개정법률안(이개호 의원 대표발의)(의안번호 2206021)
